book,genre,ngram_type,ngram,count
LifeOfKingEdwardVII,biography,bigrams,royal agricultural,8
LifeOfKingEdwardVII,biography,bigrams,expressed hope,8
LifeOfKingEdwardVII,biography,bigrams,prince never,8
LifeOfKingEdwardVII,biography,bigrams,king received,8
LifeOfKingEdwardVII,biography,bigrams,cape town,8
LifeOfKingEdwardVII,biography,bigrams,duke norfolk,8
LifeOfKingEdwardVII,biography,bigrams,queen mary,8
LifeOfKingEdwardVII,biography,bigrams,edward king,7
LifeOfKingEdwardVII,biography,bigrams,many royal,7
LifeOfKingEdwardVII,biography,bigrams,may said,7
LifeOfKingEdwardVII,biography,bigrams,albert edward,7
LifeOfKingEdwardVII,biography,bigrams,duke earl,7
LifeOfKingEdwardVII,biography,bigrams,chapel royal,7
LifeOfKingEdwardVII,biography,bigrams,saxe coburg,7
LifeOfKingEdwardVII,biography,bigrams,may prince,7
LifeOfKingEdwardVII,biography,bigrams,prince left,7
LifeOfKingEdwardVII,biography,bigrams,prince went,7
LifeOfKingEdwardVII,biography,bigrams,life prince,7
LifeOfKingEdwardVII,biography,bigrams,royal review,7
LifeOfKingEdwardVII,biography,bigrams,nova scotia,7
LifeOfKingEdwardVII,biography,bigrams,upper canada,7
LifeOfKingEdwardVII,biography,bigrams,prince suite,7
LifeOfKingEdwardVII,biography,bigrams,public prince,7
LifeOfKingEdwardVII,biography,bigrams,victoria alexandra,7
LifeOfKingEdwardVII,biography,bigrams,prince denmark,7
LifeOfKingEdwardVII,biography,bigrams,albert hall,7
LifeOfKingEdwardVII,biography,bigrams,duke prince,7
LifeOfKingEdwardVII,biography,bigrams,year prince,7
LifeOfKingEdwardVII,biography,bigrams,late prince,7
LifeOfKingEdwardVII,biography,bigrams,eldest son,7
LifeOfKingEdwardVII,biography,bigrams,royal commission,7
LifeOfKingEdwardVII,biography,bigrams,sir gordon,7
LifeOfKingEdwardVII,biography,bigrams,upon king,7
LifeOfKingEdwardVII,biography,bigrams,royal progress,7
LifeOfKingEdwardVII,biography,bigrams,photo paul,7
LifeOfKingEdwardVII,biography,bigrams,life king,6
LifeOfKingEdwardVII,biography,bigrams,education prince,6
LifeOfKingEdwardVII,biography,bigrams,prince india,6
LifeOfKingEdwardVII,biography,bigrams,alexandra prince,6
LifeOfKingEdwardVII,biography,bigrams,special royal,6
LifeOfKingEdwardVII,biography,bigrams,mr george,6
LifeOfKingEdwardVII,biography,bigrams,george chapel,6
LifeOfKingEdwardVII,biography,bigrams,visit king,6
LifeOfKingEdwardVII,biography,bigrams,duke saxe,6
LifeOfKingEdwardVII,biography,bigrams,princess helena,6
LifeOfKingEdwardVII,biography,bigrams,prince arthur,6
LifeOfKingEdwardVII,biography,bigrams,royal father,6
LifeOfKingEdwardVII,biography,bigrams,christ church,6
LifeOfKingEdwardVII,biography,bigrams,made prince,6
LifeOfKingEdwardVII,biography,bigrams,earl spencer,6
LifeOfKingEdwardVII,biography,bigrams,prince crown,6
LifeOfKingEdwardVII,biography,bigrams,sermon bishop,6
LifeOfKingEdwardVII,biography,bigrams,banquet may,6
LifeOfKingEdwardVII,biography,bigrams,time royal,6
LifeOfKingEdwardVII,biography,bigrams,george frederick,6
LifeOfKingEdwardVII,biography,bigrams,afterwards prince,6
LifeOfKingEdwardVII,biography,bigrams,charles denmark,6
LifeOfKingEdwardVII,biography,bigrams,every way,6
LifeOfKingEdwardVII,biography,bigrams,edward queen,6
LifeOfKingEdwardVII,biography,bigrams,duke lord,6
LifeOfKingEdwardVII,biography,bigrams,way home,6
LifeOfKingEdwardVII,biography,bigrams,brother duke,6
LifeOfKingEdwardVII,biography,bigrams,prince took,6
LifeOfKingEdwardVII,biography,bigrams,princess may,6
LifeOfKingEdwardVII,biography,bigrams,royal received,6
LifeOfKingEdwardVII,biography,bigrams,mayor city,6
LifeOfKingEdwardVII,biography,bigrams,earnest hope,6
LifeOfKingEdwardVII,biography,bigrams,duke devonshire,6
LifeOfKingEdwardVII,biography,bigrams,late duke,6
LifeOfKingEdwardVII,biography,bigrams,king lord,6
LifeOfKingEdwardVII,biography,bigrams,time king,6
LifeOfKingEdwardVII,biography,bigrams,canada sir,6
LifeOfKingEdwardVII,biography,bigrams,edmund barton,6
LifeOfKingEdwardVII,biography,bigrams,received king,6
LifeOfKingEdwardVII,biography,bigrams,francis laking,6
LifeOfKingEdwardVII,biography,bigrams,father king,6
LifeOfKingEdwardVII,biography,bigrams,sir albert,6
LifeOfKingEdwardVII,biography,bigrams,king illness,6
LifeOfKingEdwardVII,biography,bigrams,illustration edward,5
LifeOfKingEdwardVII,biography,bigrams,prince great,5
LifeOfKingEdwardVII,biography,bigrams,illness prince,5
LifeOfKingEdwardVII,biography,bigrams,prince heir,5
LifeOfKingEdwardVII,biography,bigrams,reign king,5
LifeOfKingEdwardVII,biography,bigrams,cecil rhodes,5
LifeOfKingEdwardVII,biography,bigrams,thousand miles,5
LifeOfKingEdwardVII,biography,bigrams,victoria prince,5
LifeOfKingEdwardVII,biography,bigrams,future king,5
LifeOfKingEdwardVII,biography,bigrams,king emperor,5
LifeOfKingEdwardVII,biography,bigrams,lord prince,5
LifeOfKingEdwardVII,biography,bigrams,prince first,5
LifeOfKingEdwardVII,biography,bigrams,new prince,5
LifeOfKingEdwardVII,biography,bigrams,duke kent,5
LifeOfKingEdwardVII,biography,bigrams,prince life,5
LifeOfKingEdwardVII,biography,bigrams,prince afterwards,5
LifeOfKingEdwardVII,biography,bigrams,prince alfred,5
LifeOfKingEdwardVII,biography,bigrams,prince charles,5
LifeOfKingEdwardVII,biography,bigrams,sir james,5
LifeOfKingEdwardVII,biography,bigrams,may well,5
LifeOfKingEdwardVII,biography,bigrams,general canada,5
LifeOfKingEdwardVII,biography,bigrams,prince may,5
LifeOfKingEdwardVII,biography,bigrams,royal suite,5
LifeOfKingEdwardVII,biography,bigrams,morning prince,5
LifeOfKingEdwardVII,biography,bigrams,mayor mr,5
LifeOfKingEdwardVII,biography,bigrams,st prince,5
LifeOfKingEdwardVII,biography,bigrams,city prince,5
LifeOfKingEdwardVII,biography,bigrams,reception prince,5
LifeOfKingEdwardVII,biography,bigrams,royal canadian,5
LifeOfKingEdwardVII,biography,trigrams,major general sir,16
LifeOfKingEdwardVII,biography,trigrams,prince albert victor,14
LifeOfKingEdwardVII,biography,trigrams,st paul cathedral,13
LifeOfKingEdwardVII,biography,trigrams,th royal highness,12
LifeOfKingEdwardVII,biography,trigrams,following day royal,11
LifeOfKingEdwardVII,biography,trigrams,st james palace,11
LifeOfKingEdwardVII,biography,trigrams,illustration king edward,10
LifeOfKingEdwardVII,biography,trigrams,god save king,9
LifeOfKingEdwardVII,biography,trigrams,th prince princess,8
LifeOfKingEdwardVII,biography,trigrams,king queen alexandra,8
LifeOfKingEdwardVII,biography,trigrams,late queen victoria,7
LifeOfKingEdwardVII,biography,trigrams,following day prince,7
LifeOfKingEdwardVII,biography,trigrams,day royal highness,7
LifeOfKingEdwardVII,biography,trigrams,royal agricultural society,7
LifeOfKingEdwardVII,biography,trigrams,duke duchess york,7
LifeOfKingEdwardVII,biography,trigrams,alexandra prince princess,6
LifeOfKingEdwardVII,biography,trigrams,st george chapel,6
LifeOfKingEdwardVII,biography,trigrams,lord mayor corporation,6
LifeOfKingEdwardVII,biography,trigrams,crown prince denmark,6
LifeOfKingEdwardVII,biography,trigrams,april th prince,6
LifeOfKingEdwardVII,biography,trigrams,late prince consort,6
LifeOfKingEdwardVII,biography,trigrams,sir sir william,6
LifeOfKingEdwardVII,biography,trigrams,duke duchess connaught,6
LifeOfKingEdwardVII,biography,trigrams,sir francis laking,6
LifeOfKingEdwardVII,biography,trigrams,life king edward,5
LifeOfKingEdwardVII,biography,trigrams,king edward prince,5
LifeOfKingEdwardVII,biography,trigrams,duke saxe coburg,5
LifeOfKingEdwardVII,biography,trigrams,queen prince consort,5
LifeOfKingEdwardVII,biography,trigrams,may th prince,5
LifeOfKingEdwardVII,biography,trigrams,july th royal,5
LifeOfKingEdwardVII,biography,trigrams,edward queen alexandra,5
LifeOfKingEdwardVII,biography,trigrams,april th royal,5
LifeOfKingEdwardVII,biography,trigrams,sir samuel baker,5
LifeOfKingEdwardVII,biography,trigrams,princess royal family,5
LifeOfKingEdwardVII,biography,trigrams,royal family present,5
LifeOfKingEdwardVII,biography,trigrams,prince crown prince,5
LifeOfKingEdwardVII,biography,trigrams,may th royal,5
LifeOfKingEdwardVII,biography,trigrams,waiting late king,5
LifeOfKingEdwardVII,biography,trigrams,sir francis sir,5
LifeOfKingEdwardVII,biography,trigrams,queen alexandra princess,5
LifeOfKingEdwardVII,biography,trigrams,alexandra princess victoria,5
LifeOfKingEdwardVII,biography,trigrams,queen alexandra prince,5
LifeOfKingEdwardVII,biography,trigrams,king edward reign,5
LifeOfKingEdwardVII,biography,trigrams,death king edward,4
LifeOfKingEdwardVII,biography,trigrams,governor general canada,4
LifeOfKingEdwardVII,biography,trigrams,sir edmund head,4
LifeOfKingEdwardVII,biography,trigrams,earl derby earl,4
LifeOfKingEdwardVII,biography,trigrams,new town hall,4
LifeOfKingEdwardVII,biography,trigrams,george frederick ernest,4
LifeOfKingEdwardVII,biography,trigrams,frederick ernest albert,4
LifeOfKingEdwardVII,biography,trigrams,princess charles denmark,4
LifeOfKingEdwardVII,biography,trigrams,sir john sir,4
LifeOfKingEdwardVII,biography,trigrams,king edward queen,4
LifeOfKingEdwardVII,biography,trigrams,days later prince,4
LifeOfKingEdwardVII,biography,trigrams,july th prince,4
LifeOfKingEdwardVII,biography,trigrams,royal albert hall,4
LifeOfKingEdwardVII,biography,trigrams,december th prince,4
LifeOfKingEdwardVII,biography,trigrams,queen prince princess,4
LifeOfKingEdwardVII,biography,trigrams,service st paul,4
LifeOfKingEdwardVII,biography,trigrams,royal highness received,4
LifeOfKingEdwardVII,biography,trigrams,royal college music,4
LifeOfKingEdwardVII,biography,trigrams,princess may teck,4
LifeOfKingEdwardVII,biography,trigrams,late king lord,4
LifeOfKingEdwardVII,biography,trigrams,countess earl countess,4
LifeOfKingEdwardVII,biography,trigrams,paul new york,4
LifeOfKingEdwardVII,biography,trigrams,mr cecil rhodes,4
LifeOfKingEdwardVII,biography,trigrams,sir henry bannerman,4
LifeOfKingEdwardVII,biography,trigrams,german emperor duke,4
LifeOfKingEdwardVII,biography,trigrams,emperor duke connaught,4
LifeOfKingEdwardVII,biography,trigrams,majesty queen alexandra,4
LifeOfKingEdwardVII,biography,trigrams,sir william sir,4
LifeOfKingEdwardVII,biography,trigrams,statue queen victoria,4
LifeOfKingEdwardVII,biography,trigrams,royal couple drove,4
LifeOfKingEdwardVII,biography,trigrams,princess louise duchess,4
LifeOfKingEdwardVII,biography,trigrams,canada king edward,4
LifeOfKingEdwardVII,biography,trigrams,sir edward brabant,4
LifeOfKingEdwardVII,biography,trigrams,sir edmund barton,4
LifeOfKingEdwardVII,biography,trigrams,king united kingdom,3
LifeOfKingEdwardVII,biography,trigrams,early education prince,3
LifeOfKingEdwardVII,biography,trigrams,royal tour british,3
LifeOfKingEdwardVII,biography,trigrams,prince heir apparent,3
LifeOfKingEdwardVII,biography,trigrams,reign king edward,3
LifeOfKingEdwardVII,biography,trigrams,various royal family,3
LifeOfKingEdwardVII,biography,trigrams,special royal family,3
LifeOfKingEdwardVII,biography,trigrams,life queen victoria,3
LifeOfKingEdwardVII,biography,trigrams,queen victoria prince,3
LifeOfKingEdwardVII,biography,trigrams,george chapel windsor,3
LifeOfKingEdwardVII,biography,trigrams,visit king queen,3
LifeOfKingEdwardVII,biography,trigrams,illustration edward prince,3
LifeOfKingEdwardVII,biography,trigrams,across st lawrence,3
LifeOfKingEdwardVII,biography,trigrams,day royal review,3
LifeOfKingEdwardVII,biography,trigrams,day included lev,3
LifeOfKingEdwardVII,biography,trigrams,cathedral sermon bishop,3
LifeOfKingEdwardVII,biography,trigrams,prince edward island,3
LifeOfKingEdwardVII,biography,trigrams,christ church cathedral,3
LifeOfKingEdwardVII,biography,trigrams,royal review took,3
LifeOfKingEdwardVII,biography,trigrams,th royal visitor,3
LifeOfKingEdwardVII,biography,trigrams,sir sir henry,3
LifeOfKingEdwardVII,biography,trigrams,sir royal highness,3
LifeOfKingEdwardVII,biography,trigrams,hope royal highness,3
LifeOfKingEdwardVII,biography,trigrams,king great britain,3
LifeOfKingEdwardVII,biography,trigrams,october th prince,3
LifeOfKingEdwardVII,biography,trigrams,crown prince princess,3
LifeOfKingEdwardVII,biography,trigrams,edward king edward,3
LifeOfKingEdwardVII,biography,trigrams,order star india,3
LifeOfKingEdwardVII,biography,trigrams,public prince princess,3
LifeOfKingEdwardVII,biography,trigrams,given lord mayor,3
LifeOfKingEdwardVII,biography,trigrams,life prince princess,3
LifeOfKingEdwardVII,biography,trigrams,hall royal couple,3
LifeOfKingEdwardVII,biography,trigrams,royal couple received,3
LifeOfKingEdwardVII,biography,trigrams,prince george frederick,3
LifeOfKingEdwardVII,biography,trigrams,royal highness also,3
LifeOfKingEdwardVII,biography,trigrams,prince duke york,3
LifeOfKingEdwardVII,biography,trigrams,prince annual banquet,3
LifeOfKingEdwardVII,biography,trigrams,th prince annual,3
LifeOfKingEdwardVII,biography,trigrams,royal highness spoke,3
LifeOfKingEdwardVII,biography,trigrams,prince christian duke,3
LifeOfKingEdwardVII,biography,trigrams,st royal highness,3
LifeOfKingEdwardVII,biography,trigrams,prince princess princess,3
LifeOfKingEdwardVII,biography,trigrams,visit prince princess,3
LifeOfKingEdwardVII,biography,trigrams,field marshal uniform,3
LifeOfKingEdwardVII,biography,trigrams,government house royal,3
LifeOfKingEdwardVII,biography,trigrams,january th prince,3
LifeOfKingEdwardVII,biography,trigrams,march th prince,3
LifeOfKingEdwardVII,biography,trigrams,later prince princess,3
LifeOfKingEdwardVII,biography,trigrams,march th royal,3
LifeOfKingEdwardVII,biography,trigrams,duke connaught duke,3
LifeOfKingEdwardVII,biography,trigrams,banquet may th,3
LifeOfKingEdwardVII,biography,trigrams,sir frederick leighton,3
LifeOfKingEdwardVII,biography,trigrams,sir sir john,3
LifeOfKingEdwardVII,biography,trigrams,duke prince christian,3
LifeOfKingEdwardVII,biography,trigrams,princess duke duchess,3
LifeOfKingEdwardVII,biography,trigrams,sir john rose,3
LifeOfKingEdwardVII,biography,trigrams,albert edward prince,3
LifeOfKingEdwardVII,biography,trigrams,th duke york,3
LifeOfKingEdwardVII,biography,trigrams,chapel royal st,3
LifeOfKingEdwardVII,biography,trigrams,king edward king,3
LifeOfKingEdwardVII,biography,trigrams,house royal highness,3
LifeOfKingEdwardVII,biography,trigrams,duke duchess devonshire,3
LifeOfKingEdwardVII,biography,trigrams,earl countess earl,3
LifeOfKingEdwardVII,biography,trigrams,photograph paul new,3
LifeOfKingEdwardVII,biography,trigrams,sir edward grey,3
LifeOfKingEdwardVII,biography,trigrams,earl earl earl,3
LifeOfKingEdwardVII,biography,trigrams,prime minister canada,3
LifeOfKingEdwardVII,biography,trigrams,edmund barton australia,3
LifeOfKingEdwardVII,biography,trigrams,royal canadian regiment,3
LifeOfKingEdwardVII,biography,trigrams,britain canada australia,3
LifeOfKingEdwardVII,biography,trigrams,canada australia new,3
LifeOfKingEdwardVII,biography,trigrams,high mighty prince,3
LifeOfKingEdwardVII,biography,trigrams,duke connaught riding,3
LifeOfKingEdwardVII,biography,trigrams,days later king,3
LifeOfKingEdwardVII,biography,trigrams,duke fife lord,3
LifeOfKingEdwardVII,biography,trigrams,general sir arthur,3
LifeOfKingEdwardVII,biography,trigrams,princess victoria princess,3
LifeOfKingEdwardVII,biography,trigrams,king edward personal,3
LifeOfKingEdwardVII,biography,trigrams,march th king,3
LifeOfKingEdwardVII,biography,trigrams,sir george white,3
LifeOfKingEdwardVII,biography,trigrams,sir west ridgeway,3
LifeOfKingEdwardVII,biography,trigrams,duke duchess drove,3
LifeOfKingEdwardVII,biography,trigrams,queen victoria laid,3
LifeOfKingEdwardVII,biography,trigrams,stone queen victoria,3
LifeOfKingEdwardVII,biography,trigrams,afternoon duke duchess,3
LifeOfKingEdwardVII,biography,trigrams,morning royal couple,3
LifeOfKingEdwardVII,biography,trigrams,royal family great,3
LifeOfKingEdwardVII,biography,trigrams,louise duchess argyll,3
LifeOfKingEdwardVII,biography,trigrams,king edward took,3
LifeOfKingEdwardVII,biography,trigrams,may th majesty,3
LifeOfKingEdwardVII,biography,trigrams,king edward death,3
LifeOfKingEdwardVII,biography,trigrams,edward reign illustration,3
LifeOfKingEdwardVII,biography,trigrams,right hon earl,3
LifeOfKingEdwardVII,biography,trigrams,june th king,3
LifeOfKingEdwardVII,biography,trigrams,sir robert bond,3
LifeOfKingEdwardVII,biography,trigrams,merry del val,3
LifeOfKingEdwardVII,biography,trigrams,general sir edward,3
LifeOfKingEdwardVII,biography,trigrams,june king queen,3
LifeOfKingEdwardVII,biography,trigrams,de camp king,3
LifeOfKingEdwardVII,biography,trigrams,june th majesty,3
LifeOfKingEdwardVII,biography,trigrams,sir thomas barlow,3
LifeOfKingEdwardVII,biography,trigrams,august th king,3
LifeOfKingEdwardVII,biography,trigrams,lord high steward,3
LifeOfKingEdwardVII,biography,trigrams,thee love thy,3
LifeOfKingEdwardVII,biography,trigrams,funeral procession king,3
LifeOfKingEdwardVII,biography,trigrams,procession king edward,3
LifeOfKingEdwardVII,biography,trigrams,photo paul illustration,3
LifeOfKingEdwardVII,biography,trigrams,king george queen,3
LifeOfKingEdwardVII,biography,trigrams,queen victoria life,2
LifeOfKingEdwardVII,biography,trigrams,king edward seventh,2
LifeOfKingEdwardVII,biography,trigrams,chapter royal tour,2
LifeOfKingEdwardVII,biography,trigrams,chapter royal marriage,2
LifeOfKingEdwardVII,biography,trigrams,serious illness prince,2
LifeOfKingEdwardVII,biography,trigrams,prince chapter prince,2
