partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
AutobiographyOfBenjaminFranklin_partition_u,AutobiographyOfBenjaminFranklin,biography,0.23671497584541062,0.1642512077294686,0.0821256038647343,0.043478260869565216,0.5265700483091788,0.5700483091787439,0.5265700483091788,4.599033816425121,6.660482158276739
AutobiographyOfBenjaminFranklin_partition_v,AutobiographyOfBenjaminFranklin,biography,0.24938271604938272,0.17530864197530865,0.06419753086419754,0.03950617283950617,0.528395061728395,0.5432098765432098,0.528395061728395,4.311111111111111,5.839012345679013
AutobiographyOfBenjaminFranklin_partition_w,AutobiographyOfBenjaminFranklin,biography,0.25365853658536586,0.1926829268292683,0.06097560975609756,0.04390243902439024,0.551219512195122,0.5390243902439025,0.551219512195122,4.673170731707317,6.7614753123141
AutobiographyOfBenjaminFranklin_partition_x,AutobiographyOfBenjaminFranklin,biography,0.19559902200489,0.16625916870415647,0.1100244498777506,0.05623471882640587,0.5281173594132029,0.5647921760391198,0.5281173594132029,4.422982885085575,7.22695344958483
AutobiographyOfBenjaminFranklin_partition_y,AutobiographyOfBenjaminFranklin,biography,0.2599009900990099,0.12128712871287128,0.10396039603960396,0.039603960396039604,0.5247524752475248,0.5346534653465347,0.5247524752475248,4.673267326732673,7.8635427899225565
AutobiographyOfBenjaminFranklin_partition_z,AutobiographyOfBenjaminFranklin,biography,0.25183374083129584,0.17603911980440098,0.05867970660146699,0.039119804400977995,0.5256723716381418,0.5452322738386308,0.5256723716381418,4.0880195599022,5.425015393260442
AutobiographyOfBenjaminFranklin_partition_aa,AutobiographyOfBenjaminFranklin,biography,0.24574209245742093,0.16058394160583941,0.07785888077858881,0.038929440389294405,0.5231143552311436,0.5474452554744526,0.5231143552311436,4.32360097323601,5.766328638831169
AutobiographyOfBenjaminFranklin_partition_ab,AutobiographyOfBenjaminFranklin,biography,0.24378109452736318,0.17661691542288557,0.06716417910447761,0.03980099502487562,0.527363184079602,0.5447761194029851,0.527363184079602,4.701492537313433,7.4979579713373425
AutobiographyOfBenjaminFranklin_partition_ac,AutobiographyOfBenjaminFranklin,biography,0.22303921568627452,0.1642156862745098,0.10294117647058823,0.051470588235294115,0.5416666666666666,0.5514705882352942,0.5416666666666666,4.436274509803922,6.922409650134564
AutobiographyOfBenjaminFranklin_partition_ad,AutobiographyOfBenjaminFranklin,biography,0.22113022113022113,0.19656019656019655,0.044226044226044224,0.04668304668304668,0.5085995085995086,0.5675675675675675,0.5085995085995086,4.27027027027027,6.54120459525865
AutobiographyOfBenjaminFranklin_partition_ae,AutobiographyOfBenjaminFranklin,biography,0.2044334975369458,0.1896551724137931,0.059113300492610835,0.06157635467980296,0.5147783251231527,0.5344827586206896,0.5147783251231527,4.278325123152709,5.920072071634838
