book,genre,rank,ngram,count
AutobiographyOfBenjaminFranklin,autobiography,61,temperance eat dullness,3
AutobiographyOfBenjaminFranklin,autobiography,62,eat dullness drink,3
AutobiographyOfBenjaminFranklin,autobiography,63,dullness drink elevation,3
AutobiographyOfBenjaminFranklin,autobiography,64,paul leicester ford,3
AutobiographyOfBenjaminFranklin,autobiography,65,men women children,3
AutobiographyOfBenjaminFranklin,autobiography,66,one hundred fifty,3
AutobiographyOfBenjaminFranklin,autobiography,67,hundred fifty waggons,3
AutobiographyOfBenjaminFranklin,autobiography,68,office near market,3
AutobiographyOfBenjaminFranklin,autobiography,69,court louis xvi,2
AutobiographyOfBenjaminFranklin,autobiography,70,therefore feasted invited,2
AutobiographyOfBenjaminFranklin,autobiography,71,feasted invited court,2
AutobiographyOfBenjaminFranklin,autobiography,72,invited court parties,2
AutobiographyOfBenjaminFranklin,autobiography,73,court parties sometimes,2
AutobiographyOfBenjaminFranklin,autobiography,74,parties sometimes met,2
AutobiographyOfBenjaminFranklin,autobiography,75,sometimes met old,2
AutobiographyOfBenjaminFranklin,autobiography,76,met old duchess,2
AutobiographyOfBenjaminFranklin,autobiography,77,old duchess bourbon,2
AutobiographyOfBenjaminFranklin,autobiography,78,duchess bourbon chess,2
